>NC_011165	Pseudomonas phage LBL3
YP_001648320.1	11
>NC_022088	Bacillus phage Troll
YP_008431117.1	4
YP_008431123.1	5
YP_008430933.1	2
YP_008431010.1	15
>NC_021347	Rhodococcus phage E3
YP_008061092.1	1
YP_008061162.1	1
YP_008061188.1	1
YP_008061200.1	27
YP_008061233.1	1
YP_008061251.1	2
>NC_012662	Vibrio phage VP93
YP_002875643.1	1
YP_002875662.1	1
>NC_021856	Bacillus phage phiNIT1
YP_008318296.1	4
YP_008318298.1	3
YP_008318378.1	1
YP_008318421.1	10
YP_008318429.1	1
YP_008318432.1	5
YP_008318436.1	15
YP_008318449.1	1
>NC_015466	Roseobacter phage RDJL Phi 1
YP_004421775.1	1
YP_004421790.1	1
YP_004421796.1	1
YP_004421800.1	1
YP_004421805.1	1
YP_004421810.1	1
YP_004421831.1	4
YP_004421842.1	1
>NC_024447	Pigeonpox virus
YP_009046348.1	1
>NC_021336	Bacillus phage MG-B1
YP_008060092.1	1
>NC_026017	Salmonella phage LSPA1
YP_009113152.1	1
YP_009113170.1	1
>NC_013691	Pseudomonas phage LUZ7
YP_003358336.1	1
YP_003358355.1	1
YP_003358365.1	2
>NC_005896	Strawberry pallidosis-associated virus
YP_025085.1	3
>NC_019713	Vibrio phage vB_VpaS_MAR10
YP_007111858.1	1
YP_007111878.1	1
YP_007111882.1	1
YP_007111886.1	1
YP_007111889.1	1
YP_007111899.1	1
YP_007111922.1	2
>NC_016435	Gordonia phage GRU1
YP_004935871.1	7
>NC_018088	Colwellia phage 9A
YP_006489258.1	1
YP_006489263.1	1
YP_006489268.1	1
YP_006489270.1	1
>NC_015464	Campylobacter virus NCTC12673
YP_004421648.1	4
YP_004421656.1	1
>NC_021787	Listeria phage LP-037
YP_008240573.1	1
YP_008240492.1	3
>NC_001824	Lymphocystis disease virus 1
NP_078624.1	4
NP_078633.1	6
NP_078636.1	1
NP_078656.1	1
NP_078756.1	2
>NC_018083	Clostridium phage phiCPV4
YP_006488619.1	2
YP_006488635.1	2
>NC_015454	Propionibacterium phage PAD20
YP_004414788.1	1
>NC_020483	Pelagibacter phage HTVC019P
YP_007517821.1	1
YP_007517823.1	2
YP_007517826.1	3
YP_007517829.1	2
YP_007517830.1	8
YP_007517832.1	4
YP_007517855.1	1
YP_007517865.1	1
>NC_026927	Synechococcus phage ACG-2014f
YP_009134229.1	1
YP_009134342.1	6
YP_009134347.1	1
YP_009134356.1	2
YP_009134373.1	1
YP_009134381.1	1
YP_009134384.1	1
YP_009134410.1	1
YP_009134428.1	3
YP_009134434.1	14
YP_009134435.1	4
YP_009134436.1	2
YP_009134444.1	5
YP_009134451.1	1
YP_009134466.1	3
YP_009134475.1	1
YP_009134479.1	1
YP_009134483.1	1
YP_009134487.1	3
YP_009134490.1	2
YP_009134498.1	1
>NC_007808	Pseudomonas phage PA11
YP_001294612.1	3
YP_001294617.1	5
YP_001294621.1	1
YP_001294622.1	2
YP_001294626.1	1
>NC_015453	Propionibacterium phage PAS50
YP_004414742.1	1
>NC_008364	Lactococcus phage Q54
YP_762585.1	7
>NC_019495	Cyprinid herpesvirus 2
YP_007003939.1	1
YP_007003955.1	11
>NC_023862	Mycobacterium phage Alsfro
YP_009021623.1	1
YP_009021637.1	1
YP_009021642.1	1
>NC_004690	Adoxophyes honmai nucleopolyhedrovirus
NP_818753.1	1
>NC_021798	Cellulophaga phage phi17:2
YP_008241508.1	1
YP_008241514.1	1
YP_008241523.1	1
YP_008241527.1	5
YP_008241567.1	1
YP_008241675.1	2
>NC_005262	Burkholderia virus Bcep22
NP_944235.2	2
YP_009173769.1	1
NP_944246.1	10
NP_944253.2	3
NP_944261.1	1
NP_944280.1	1
NP_944293.1	1
NP_944294.2	1
NP_944295.1	1
>NC_022757	Lactobacillus phage PL-1
YP_008767321.1	1
YP_008767365.1	1
>NC_024371	Mycobacterium phage Damien
YP_009044066.1	5
>NC_019724	Escherichia phage HK578
YP_007112611.1	1
YP_007112666.1	1
>NC_021316	Acinetobacter phage Abp1
YP_008058216.1	1
YP_008058244.1	1
>NC_007063	Staphylococcus phage 88
YP_240708.1	1
YP_240716.1	1
>NC_007059	Staphylococcus phage 71
YP_240435.1	3
>NC_023611	Invertebrate iridescent virus 30
YP_009010335.1	10
YP_009010358.1	1
YP_009010399.1	2
YP_009010403.1	2
YP_009010405.1	5
YP_009010437.1	4
YP_009010443.1	4
>NC_018837	Pectobacterium phage My1
YP_006906290.1	1
YP_006906339.1	7
YP_006906346.1	6
YP_006906377.1	3
>NC_015937	Thermus phage TMA
YP_004782219.1	14
YP_004782221.1	1
YP_004782240.1	3
>NC_029132	Macropodid alphaherpesvirus 1
YP_009227216.1	5
YP_009227221.1	1
YP_009227233.1	5
YP_009227237.1	2
YP_009227272.1	1
>NC_019720	Enterobacterial phage mEp213
YP_007112348.1	4
YP_007112375.1	1
YP_007112400.1	3
>NC_001418	Pseudomonas phage Pf3
NP_040655.1	9
>NC_023717	Cronobacter phage CR9
YP_009015055.1	2
YP_009015179.1	5
YP_009015187.1	3
YP_009015235.1	1
>NC_021781	Listeria phage LP-125
YP_008240037.1	1
YP_008240103.1	1
YP_008240113.1	1
YP_008240118.1	6
>NC_008370	Lactococcus virus 712
YP_764295.1	1
>NC_022054	Mycobacterium phage Muddy
YP_008408930.1	6
>NC_003529	Mamestra configurata nucleopolyhedrovirus A
NP_613086.1	1
NP_613149.1	1
NP_613157.1	1
NP_613252.1	8
>NC_023688	Aeromonas phage PX29
YP_009011433.1	4
YP_009011438.1	2
YP_009011514.1	1
YP_009011644.1	1
YP_009011717.1	10
>NC_021867	Flavobacterium phage 6H
YP_008320415.1	1
YP_008320461.1	6
YP_008320470.1	9
YP_008320473.1	4
>NC_024205	Bacillus phage Hoody T
YP_009035213.1	2
YP_009035245.1	5
YP_009035419.1	14
>NC_024363	Mycobacterium phage Manad
YP_009043277.1	1
YP_009043296.1	1
>NC_021776	Vibrio phage VPMS1
YP_008239661.1	1
>NC_022967	Pseudomonas phage PAK_P2
YP_008857094.1	3
YP_008857118.1	1
YP_008857215.1	1
>NC_024392	Listeria phage LP-114
YP_009045072.1	3
YP_009045158.1	1
>NC_004664	Streptomyces phage phiBT1
NP_813694.1	4
NP_813702.1	1
NP_813724.1	1
NP_813725.1	4
>NC_024696	Elephant endotheliotropic herpesvirus 5
YP_009051971.1	1
>NC_008689	Staphylococcus phage Pvl108
YP_918939.1	1
YP_918940.1	6
YP_918946.1	1
>NC_020876	Mycobacterium phage First
YP_007677420.1	1
YP_007677452.1	3
YP_007677461.1	1
YP_007677466.1	1
YP_007677474.1	1
>NC_010326	Pseudomonas phage LUZ19
YP_001671988.1	1
>NC_016417	Grapevine leafroll-associated virus 6
YP_004935377.1	14
>NC_021562	Vibrio phage VFJ
YP_008130282.1	2
>NC_003401	Macacine gammaherpesvirus 5
NP_570745.1	3
NP_570750.1	1
NP_570754.1	6
NP_570787.1	2
NP_570823.1	1
>NC_018854	Escherichia phage ECBP1
YP_006908798.1	2
>NC_021772	Salmonella phage FSL SP-058
YP_008239432.1	12
>NC_004084	Natrialba phage PhiCh1
NP_665964.1	8
NP_665998.1	1
NP_666000.1	2
>NC_009382	Ralstonia phage RSA1
YP_001165255.1	3
YP_001165256.1	1
YP_001165257.1	1
YP_001165265.1	1
YP_001165270.1	1
YP_001165271.1	1
YP_001165272.1	4
YP_001165273.1	2
YP_001165277.1	1
YP_001165299.1	2
>NC_019490	Riemerella phage RAP44
YP_007003633.1	3
YP_007003662.1	1
>NC_002730	Salmonella phage HK620
NP_112034.1	1
NP_112058.1	5
NP_112065.1	1
NP_112076.1	3
NP_112077.1	7
>NC_014467	Enterobacteria phage RB16
YP_003858348.1	1
YP_003858354.1	1
YP_003858362.1	1
YP_003858364.1	1
YP_003858419.1	1
YP_003858434.1	1
YP_003858441.1	1
YP_003858445.1	5
YP_003858509.1	1
YP_003858539.1	1
>NC_024787	Listeria phage LMTA-148
YP_009055738.1	3
>NC_009878	Mycobacterium phage Bethlehem
YP_001491656.1	1
YP_001491662.1	1
YP_001491695.1	1
YP_001491713.1	1
>NC_004735	Rhodothermus phage RM378
NP_835602.1	5
NP_835625.1	1
NP_835691.1	2
>NC_002703	Lactococcus phage Tuc2009
NP_108691.1	1
NP_108725.1	2
NP_108727.1	1
>NC_011043	Klebsiella phage K11
YP_002003793.1	1
YP_002003806.1	2
YP_002003807.1	1
YP_002003812.1	3
YP_002003825.1	1
YP_002003829.1	1
YP_002003836.1	2
>NC_008585	Raspberry leaf mottle virus
YP_874188.1	2
>NC_022973	Mycobacterium phage Conspiracy
YP_008857941.1	1
YP_008857943.1	1
YP_008857984.1	1
YP_008857989.1	1
>NC_016650	Rhodococcus phage RGL3
YP_005086959.1	1
YP_005086996.1	2
YP_005087024.1	2
>NC_024771	Equid alphaherpesvirus 3
YP_009054964.1	6
>NC_023728	Mycobacterium phage DeadP
YP_009016953.1	1
YP_009016955.1	1
>NC_008196	Mycobacterium phage Llij
YP_655051.1	2
YP_655056.1	1
>NC_019516	Cyanophage S-TIM5
YP_007006001.1	7
YP_007006013.1	1
YP_007006023.1	3
YP_007006034.1	2
YP_007006049.1	1
YP_007006057.1	3
YP_007006062.1	11
YP_007006134.1	1
YP_007006137.1	1
YP_007006139.1	1
YP_007006165.1	1
YP_007006170.1	1
>NC_007023	Enterobacteria phage RB43
YP_239003.1	1
YP_239025.1	1
YP_239039.1	1
YP_239103.1	1
YP_239133.1	5
YP_239135.1	1
YP_239198.1	1
YP_239231.1	1
>NC_023740	Mycobacterium phage JacAttac
YP_009018315.1	1
YP_009018335.1	1
>NC_022767	Bacillus phage Staley
YP_008770774.1	1
YP_008770805.1	1
>NC_019505	Escherichia phage wV7
YP_007004954.1	1
YP_007004969.1	1
YP_007004985.1	1
YP_007005002.1	9
>NC_011054	Mycobacterium phage Boomer
YP_002014280.1	2
YP_002014285.1	1
>NC_025426	Staphylococcus phage P108
YP_009099344.1	2
YP_009099379.1	5
YP_009099441.1	1
YP_009099505.1	2
>NC_004167	Bacillus phage phi105
NP_690758.1	2
NP_690769.1	2
NP_690785.1	2
NP_690795.1	1
NP_690803.1	1
>NC_010945	Streptococcus phage PH15
YP_001974348.1	1
YP_001974350.1	1
>NC_014635	Aeromonas phage phiAS4
YP_003969022.1	4
YP_003969047.1	1
YP_003969075.1	1
YP_003969129.1	1
YP_003969207.1	2
YP_003969226.1	1
YP_003969263.1	1
>NC_013590	Felid alphaherpesvirus 1
YP_003331580.1	1
YP_003331587.1	2
>NC_023582	Staphylococcus phage vB_SepS_SEP9
YP_009007665.1	2
YP_009007673.1	1
YP_009007719.1	3
YP_009007736.1	3
>NC_021073	Vibrio phage henriette 12B8
YP_007877983.1	1
YP_007877984.1	1
YP_007877986.1	11
YP_007877998.1	9
YP_007878024.1	14
YP_007878110.1	1
>NC_021857	Shigella phage SfII
YP_008318480.1	2
YP_008318482.1	3
YP_008318506.1	17
YP_008318508.1	2
YP_008318522.1	4
YP_008318523.1	1
YP_008318533.1	5
YP_008318534.1	1
YP_008318536.1	1
>NC_023841	Dunaliella viridis virus SI2
YP_009020986.1	4
YP_009020989.1	4
YP_009020993.1	1
YP_009021018.1	9
YP_009021019.1	1
YP_009021031.1	3
>NC_013646	Enterococcus phage phiFL1A
YP_003347458.1	3
YP_003347476.1	1
YP_003347481.1	1
>NC_021866	Ralstonia phage RSS20
YP_008320407.1	1
>NC_009818	Pseudomonas phage MP22
YP_001469155.1	1
YP_001469180.1	1
>NC_007497	Burkholderia phage Bcep176
YP_355388.1	3
YP_355397.1	1
YP_355403.1	1
YP_355408.1	1
YP_355412.1	1
YP_355413.1	1
>NC_004913	Escherichia Stx1 converting phage
NP_859206.1	5
>NC_024793	Escherichia phage vB_EcoS_AHP42
YP_009056548.1	1
YP_009056562.1	2
YP_009056567.1	1
>NC_010105	Escherichia phage JS98
YP_001595132.1	1
YP_001595219.1	1
YP_001595229.1	1
YP_001595296.1	1
YP_001595355.1	1
YP_001595383.1	1
>NC_004688	Mycobacterium phage Omega
NP_818314.1	2
NP_818315.1	1
NP_818425.1	4
NP_818455.1	2
NP_818503.1	20
>NC_019539	Salmonella phage Ent1
YP_007010458.1	1
>NC_015280	Prochlorococcus phage P-HM1
YP_004322452.1	4
YP_004322464.1	5
YP_004322512.1	1
YP_004322514.1	1
YP_004322535.1	6
YP_004322538.1	2
YP_004322539.1	1
YP_004322541.1	2
YP_004322545.1	1
YP_004322549.1	1
YP_004322552.1	1
YP_004322573.1	1
YP_004322581.1	1
YP_004322598.1	1
YP_004322601.1	15
YP_004322603.1	2
YP_004322652.1	2
YP_004322662.1	1
>NC_013649	Klebsiella phage KP34
YP_003347671.1	1
YP_003347674.1	1
YP_003347627.1	1
>NC_010811	Ralstonia phage phiRSL1
YP_001949928.1	2
YP_001949958.1	5
YP_001949959.1	8
YP_001949980.1	1
YP_001949984.1	1
YP_001950043.1	2
YP_001950074.1	2
YP_001950167.1	2
YP_001950209.1	11
YP_001950213.2	2
>NC_022975	Mycobacterium phage HanShotFirst
YP_008858249.1	2
YP_008858253.1	1
>NC_009540	Escherichia virus TLS
YP_001285519.1	1
YP_001285555.1	4
YP_001285569.1	5
>NC_005066	Enterobacteria phage RB49
NP_891605.1	1
NP_891658.1	1
NP_891673.1	1
NP_891806.1	1
>NC_019416	Stenotrophomonas phage IME15
YP_006990207.1	1
YP_006990212.1	1
YP_006990216.1	1
YP_006990218.1	4
YP_006990222.1	3
YP_006990236.1	1
YP_006990240.1	1
YP_006990246.1	2
>NC_023589	Shigella phage pSb-1
YP_009008469.1	2
YP_009008482.1	1
>NC_005068	Cryptophlebia leucotreta granulovirus
NP_891851.1	1
>NC_001987	Ateline gammaherpesvirus 3
NP_047978.1	2
NP_048019.1	1
NP_048042.1	5
>NC_009990	Thalassomonas phage BA3
YP_001552275.1	1
YP_001552278.1	1
YP_001552284.1	1
YP_001552301.1	1
YP_001552305.1	3
>NC_007056	Staphylococcus phage EW
YP_240151.1	1
YP_240203.1	1
YP_240209.1	5
YP_240220.1	1
YP_240222.1	1
>NC_025412	Melbournevirus
YP_009094548.1	1
YP_009094549.1	1
YP_009094608.1	2
YP_009094616.1	2
YP_009094648.1	1
YP_009094655.1	4
YP_009094690.1	1
YP_009094861.1	9
>NC_015720	Gordonia phage GTE2
YP_004678805.1	5
>NC_015266	Burkholderia phage KL3
YP_004306432.1	1
YP_004306451.1	1
YP_004306453.1	4
YP_004306458.1	1
YP_004306459.1	1
>NC_019526	Enterobacteria phage vB_KleM-RaK2
YP_007007186.1	5
YP_007007214.1	4
YP_007007221.1	1
YP_007007224.1	48
YP_007007227.1	1
YP_007007244.1	1
YP_007007249.1	1
YP_007007266.1	1
YP_007007295.1	1
YP_007007308.1	1
YP_007007349.1	1
YP_007007644.1	6
YP_007007661.1	12
>NC_019715	Enterobacterial phage mEp234
YP_007112033.1	1
YP_007112057.1	4
>NC_004689	Mycobacterium phage Barnyard
NP_818618.1	3
>NC_023738	Mycobacterium phage Thibault
YP_009018019.1	1
YP_009018020.1	1
YP_009018115.1	1
YP_009018116.1	1
YP_009018187.1	20
>NC_004585	Streptococcus phage 315.2
NP_795454.1	1
NP_795461.1	1
NP_795486.1	4
>NC_015272	Pseudomonas phage KPP10
YP_004306795.1	6
YP_004306796.1	1
YP_004306813.1	3
YP_004849299.1	1
YP_004306715.1	1
>NC_023687	Mycobacterium phage Bruns
YP_009011383.1	1
YP_009011398.1	1
>NC_018832	Providencia phage Redjac
YP_006905993.1	1
YP_006906017.1	2
>NC_018087	Acinetobacter phage ZZ1
YP_006488997.1	2
YP_006488983.1	2
YP_006488979.1	1
YP_006488811.1	1
YP_006488787.1	5
YP_008992066.1	1
YP_006489066.1	1
YP_009001473.1	4
>NC_010392	Phage Gifsy-1
YP_001700591.1	1
YP_001700598.1	1
YP_001700616.1	2
YP_001700631.1	1
YP_001700640.1	1
>NC_025447	Escherichia phage 121Q
YP_009101598.1	1
YP_009101637.1	6
YP_009101685.1	2
YP_009101810.1	1
YP_009102048.1	1
YP_009102051.1	7
YP_009102067.1	12
YP_009102126.1	9
YP_009102151.1	1
YP_009102155.1	7
YP_009102168.1	49
YP_009102172.1	1
YP_009102185.1	1
YP_009102190.1	1
>NC_028808	Escherichia phage SUSP1
YP_009199327.1	2
YP_009199391.1	1
>NC_026923	Synechococcus phage ACG-2014d
YP_009133414.1	1
YP_009133426.1	1
YP_009133428.1	2
YP_009133437.1	2
YP_009133438.1	1
YP_009133440.1	3
YP_009133444.1	1
YP_009133449.1	1
YP_009133454.1	1
YP_009133468.1	2
YP_009133501.1	1
YP_009133522.1	5
YP_009133534.1	1
YP_009133537.1	10
YP_009133555.1	2
>NC_012530	Lactobacillus virus Lb338-1
YP_002790829.1	7
>NC_020484	Pelagibacter phage HTVC008M
YP_007517885.1	10
YP_007517920.1	1
YP_007517923.1	1
YP_007517927.1	1
YP_007517928.1	1
YP_007517938.1	3
YP_007517945.1	5
YP_007517946.1	1
YP_007517947.1	1
YP_007517949.1	2
YP_007517957.1	1
YP_007517977.1	1
YP_007517987.1	1
YP_007517991.1	2
YP_007518015.1	1
YP_007518017.1	2
YP_007518026.1	1
YP_007518027.1	3
YP_007518047.1	2
YP_007518057.1	1
YP_007518058.1	2
YP_007518064.1	6
>NC_004740	Staphylococcus phage phiN315
NP_835564.1	5
>NC_023731	Mycobacterium phage Trixie
YP_009017180.1	1
YP_009017193.1	1
YP_009017201.1	1
>NC_001317	Escherichia virus 186
NP_052249.1	1
NP_052250.1	1
NP_052251.1	3
NP_052252.1	1
NP_052265.1	1
NP_052266.1	1
NP_052270.1	1
NP_052272.1	1
NP_052273.1	1
NP_052275.1	1
NP_052278.1	1
>NC_008202	Mycobacterium phage Halo
YP_655549.1	4
>NC_016071	Salmonella phage PVP-SE1
YP_004893810.1	2
YP_004893832.1	1
YP_004893847.1	1
YP_004893882.1	1
YP_004893902.1	1
YP_004893915.1	1
YP_004893927.1	1
YP_004893952.1	1
YP_004893953.1	1
YP_004893966.1	6
YP_004894027.1	1
>NC_020872	Cyanophage SS120-1
YP_007676860.1	1
YP_007676861.1	1
YP_007676873.1	1
YP_007676874.1	7
YP_007676875.1	1
YP_007676885.1	1
YP_007676894.1	2
YP_007676895.1	7
>NC_021063	Mycobacterium phage vB_MapS_FF47
YP_007869969.1	5
>NC_025462	Acinetobacter phage vB_AbaM_Acibel004
YP_009103557.1	1
YP_009103558.1	2
YP_009103568.1	7
YP_009103570.1	3
YP_009103690.1	1
>NC_023584	Synechococcus phage S-MbCM100
YP_009007908.1	3
YP_009007938.1	1
YP_009007943.1	1
YP_009007946.1	1
YP_009007951.1	1
YP_009007962.1	1
YP_009007963.1	1
YP_009007965.1	4
YP_009007969.1	1
YP_009007977.1	1
YP_009007987.1	1
YP_009008007.1	1
YP_009008011.1	2
YP_009008015.1	2
YP_009008027.1	1
YP_009008035.1	1
YP_009008054.1	1
YP_009008056.1	10
YP_009008063.1	1
>NC_021783	Salmonella phage iEPS5
YP_008240267.1	1
YP_008240290.1	1
>NC_019541	Acinetobacter phage Bphi-B1251
YP_007010586.1	1
YP_007010594.1	1
YP_007010598.1	1
YP_007010601.1	2
YP_007010612.1	1
YP_007010618.1	1
YP_007010621.1	1
YP_007010624.1	1
YP_007010630.1	1
YP_007010631.1	1
YP_007010632.1	1
YP_007010642.1	2
>NC_016762	Pseudomonas phage phi297
YP_005098037.1	4
YP_005098039.1	6
YP_005098062.1	15
YP_005098068.1	1
YP_005098095.1	4
>NC_007814	Bacillus phage Fah
YP_512312.1	3
YP_512313.1	2
YP_512360.1	1
>NC_022331	Mycobacterium phage Bane1
YP_008531232.1	1
>NC_020878	Prochlorococcus phage P-GSP1
YP_007677683.1	2
YP_007677685.1	2
YP_007677692.1	6
YP_007677693.1	7
YP_007677700.1	2
YP_007677709.1	1
YP_007677714.1	1
>NC_004682	Mycobacterium phage Bxz2
NP_817601.1	1
NP_817633.1	5
NP_817643.1	2
NP_817646.1	1
>NC_021792	Cellulophaga phage phi46:3
YP_008241057.1	1
YP_008241154.1	1
>NC_022342	Propionibacterium phage PHL111M01
YP_008531943.1	1
>NC_004124	Sweet potato chlorotic stunt virus
NP_689401.1	7
>NC_022986	Pseudomonas phage PAK_P4
YP_008859248.1	1
YP_008859265.1	3
YP_008859290.1	1
YP_008859384.1	1
>NC_024143	Mycobacterium phage Lamina13
YP_009032098.1	1
YP_009032107.1	2
YP_009032113.1	1
YP_009032117.1	4
>NC_022770	Bacillus phage Pony
YP_008771320.1	1
YP_008771337.1	9
YP_008771342.1	1
YP_008771365.1	1
>NC_014461	Mycobacterium phage bron
YP_003857153.1	1
YP_003857198.1	2
YP_003857212.1	2
YP_003857224.1	1
>NC_020850	Vibrio phage VBM1
YP_007674318.1	1
>NC_008296	Synechococcus phage syn9
YP_717708.1	6
YP_717709.1	8
YP_717729.1	2
YP_717779.1	1
YP_717781.1	2
YP_001604089.1	3
YP_717794.1	14
YP_717790.1	2
YP_717798.1	3
YP_717802.1	1
YP_717811.1	1
YP_717838.1	1
YP_717843.1	2
YP_717847.1	1
YP_717859.1	1
YP_717863.1	1
YP_717869.1	1
YP_717897.1	1
>NC_021330	Halovirus HCTV-1
YP_008059588.1	1
YP_008059609.1	1
YP_008059626.1	1
YP_008059635.1	1
YP_008059648.1	1
YP_008059654.1	4
YP_008059707.1	1
>NC_014663	Acinetobacter phage Acj9
YP_004010141.1	2
YP_004010152.1	1
YP_004010266.1	1
YP_004010317.1	2
YP_004010351.1	1
YP_004010385.1	2
>NC_022072	Blackberry vein banding associated virus
YP_008411013.1	11
>NC_006063	Potato yellow vein virus
YP_054417.1	1
>NC_009761	Staphylococcus phage tp310-1
YP_001429883.1	7
>NC_027981	Vibrio phage VP585
YP_009167709.1	1
YP_009167718.1	1
YP_009167721.1	1
YP_009167727.1	1
YP_009167735.1	2
YP_009167745.1	2
YP_009167763.1	2
>NC_023560	Oenococcus phage phiS13
YP_009005262.1	8
>NC_021317	Salmonella phage L13
YP_008058248.1	1
YP_008058258.1	1
>NC_019934	Cronobacter phage ENT39118
YP_007238120.1	1
YP_007238124.1	1
YP_007238147.1	1
YP_007238154.1	12
YP_007238155.1	3
>NC_004685	Mycobacterium phage Corndog
NP_817858.1	2
NP_817947.1	8
>NC_013668	Anguillid herpesvirus 1
YP_003358229.2	1
YP_003358255.2	4
>NC_013059	Salmonella phage g341c
YP_003090219.1	1
YP_003090232.1	12
YP_003090234.1	2
YP_003090248.1	11
>NC_005065	Little cherry virus 2
NP_891567.1	11
>NC_008291	Taterapox virus
YP_717346.1	3
YP_717351.1	1
YP_717383.1	11
>NC_019500	Enterobacteria phage Bp7
YP_007004071.1	1
YP_007004081.1	1
YP_007004187.1	6
YP_007004214.1	3
YP_007004216.1	1
YP_007004276.1	1
>NC_012753	Streptococcus phage 5093
YP_002925093.1	1
YP_002925094.1	1
>NC_022976	Mycobacterium phage Nala
YP_008858288.1	1
YP_008858307.1	1
YP_008858363.1	1
YP_008858381.1	3
YP_008858382.1	1
YP_008858383.1	6
YP_008858393.1	1
YP_008858395.1	15
>NC_019414	Streptomyces phage R4
YP_006990151.1	2
>NC_014459	Mycobacterium phage CrimD
YP_003857023.1	2
YP_003857039.1	1
YP_003857057.1	2
>NC_013936	Mycobacterium virus Ardmore
YP_003495191.1	1
YP_003495197.1	1
>NC_003524	Clostridium phage phi3626
NP_612832.1	1
NP_612844.1	13
NP_612864.1	2
NP_612868.1	1
>NC_015569	Synechococcus phage S-CRM01
YP_004508444.1	1
YP_004508449.1	2
YP_004508451.1	1
YP_004508465.1	1
YP_004508467.1	3
YP_004508469.1	1
YP_004508478.1	1
YP_004508516.1	1
YP_004508523.1	1
YP_004508542.1	3
YP_004508552.1	2
YP_004508555.1	1
YP_004508581.1	1
YP_004508638.1	2
YP_004508642.1	1
YP_004508653.1	1
>NC_022754	Salmonella phage SETP7
YP_008767176.1	1
YP_008767193.1	1
YP_008767207.1	1
YP_008767230.1	1
>NC_007346	Emiliania huxleyi virus 86
YP_293780.1	1
YP_293804.1	1
YP_293818.1	14
YP_293867.1	8
YP_293871.1	1
YP_293894.1	3
YP_294159.1	6
YP_294173.1	1
YP_294186.1	11
YP_294209.1	3
>NC_017968	Staphylococcus phage TEM123
YP_006382265.1	7
>NC_023722	Rhodococcus phage ReqiPine5
YP_009016182.1	1
YP_009016203.1	1
YP_009016227.1	1
YP_009016232.1	1
>NC_007603	Escherichia virus Rtp
YP_398984.1	1
YP_398992.1	2
>NC_021298	Streptomyces phage Lika
YP_008050896.1	1
YP_008050911.1	31
>NC_018851	Propionibacterium phage ATCC29399B_C
YP_006907120.1	1
>NC_003298	Enterobacteria phage T3
NP_523301.1	1
NP_523312.1	1
NP_523315.1	5
NP_523316.1	4
NP_523320.1	3
NP_523322.1	3
NP_523336.1	1
NP_523337.1	1
NP_523347.1	1
>NC_011104	Lactobacillus phage Lrm1
YP_002117681.1	1
YP_002117722.1	1
>NC_021802	Cellulophaga phage phi10:1
YP_008241947.1	1
YP_008241996.1	1
YP_008242013.1	1
>NC_022762	Lactobacillus phage phiLdb
YP_008770166.1	2
>NC_023724	Mycobacterium phage Larva
YP_009016410.1	2
YP_009016423.1	1
YP_009016429.1	1
YP_009016440.1	3
>NC_023730	Mycobacterium phage Redi
YP_009017101.1	5
>NC_005264	Psittacid alphaherpesvirus 1
NP_944438.1	1
>NC_016165	Rhodobacter phage RcapMu
YP_004934664.1	4
YP_004934677.1	1
YP_004934698.1	1
>NC_023723	Mycobacterium phage Aeneas
YP_009016327.1	3
YP_009016331.1	1
>NC_022979	Mycobacterium phage Graduation
YP_008858593.1	1
YP_008858605.1	1
>NC_024364	Listeria phage List-36
YP_009043411.1	6
YP_009043417.1	1
YP_009043428.1	1
YP_009043495.1	1
>NC_020205	Xanthomonas citri phage CP2
YP_007392909.1	1
YP_007392914.1	1
YP_007392922.1	5
YP_007392924.1	1
>NC_021308	Mycobacterium phage HINdeR
YP_008051898.1	1
YP_008051909.1	2
>NC_022765	Bacillus virus Riggi
YP_008770590.1	1
YP_008770599.1	21
YP_008770628.1	1
>NC_005179	Yaba monkey tumor virus
NP_938371.1	1
>NC_014789	Ostreococcus tauri virus 2
YP_004063440.1	15
YP_004063442.1	18
YP_004063457.1	11
YP_004063462.1	1
YP_004063463.1	10
YP_004063466.1	4
YP_004063483.1	3
YP_004063485.1	2
YP_004063511.1	2
YP_004063517.1	1
YP_004063529.1	1
YP_004063549.1	1
YP_004063550.1	4
YP_004063551.1	1
YP_004063552.1	1
YP_004063556.1	19
YP_004063576.1	2
YP_004063589.1	6
YP_004063600.1	1
YP_004063607.1	1
YP_004063627.1	2
YP_004063644.1	11
>NC_009016	Vibrio phage VP882
YP_001039846.1	1
YP_001039848.1	2
YP_001039864.1	2
>NC_022791	Streptococcus phage phiBHN167
YP_008798266.1	1
YP_008798279.1	1
>NC_014229	Streptomyces phage phiSASD1
YP_003714734.1	1
YP_003714761.1	1
