NC_011165|Pseudomonas phage LBL3|
YP_803085.1|0|
YP_803086.1|0|
YP_803087.1|0|
YP_803088.1|0|
YP_803089.1|0|
YP_803090.1|0|
YP_803091.1|0|
YP_803092.1|0|
YP_803093.1|0|
YP_803094.1|0|
YP_803095.1|0|
YP_803096.1|0|
YP_803097.1|0|
YP_803098.1|0|
YP_803099.1|0|
YP_803100.1|0|
YP_803101.1|0|
YP_803102.1|0|
YP_803103.1|0|
YP_803104.1|0|
YP_803105.1|0|
YP_803106.1|0|
YP_803107.1|0|
YP_803108.1|0|
YP_803109.1|0|
YP_803110.1|0|
YP_803111.1|0|
YP_803112.1|0|
YP_803113.1|0|
YP_803114.1|0|
YP_803115.1|0|
YP_803116.1|0|
YP_803117.1|0|
YP_803118.1|0|
YP_803119.1|0|
YP_803120.1|0|
YP_803121.1|0|
YP_803122.1|0|
YP_803123.1|0|
YP_803124.1|0|
YP_803125.1|0|
YP_803126.1|0|
YP_803127.1|0|
YP_803128.1|0|
YP_803129.1|0|
YP_803130.1|0|
YP_803131.1|0|
YP_803132.1|0|
YP_803133.1|0|
YP_803134.1|0|
YP_803135.1|0|
YP_803136.1|0|
YP_803137.1|0|
YP_803138.1|0|
YP_803139.1|0|
YP_803140.1|0|
YP_803141.1|0|
YP_803142.1|0|
YP_803143.1|0|
YP_803144.1|0|
YP_803145.1|0|
YP_803146.1|0|
YP_803147.1|0|
YP_803148.1|0|
YP_803149.1|0|
YP_803150.1|0|
YP_803151.1|0|
YP_803152.1|0|
YP_803153.1|1|
YP_803154.1|0|
YP_803155.1|0|
YP_803156.1|0|
YP_803157.1|0|
YP_803158.1|0|
YP_803159.1|0|
YP_803160.1|0|
YP_803161.1|0|
YP_803162.1|0|
YP_803163.1|0|
YP_803164.1|0|
YP_803165.1|0|
YP_803166.1|0|
YP_803167.1|1|
YP_803168.1|0|
YP_803169.1|0|
YP_803170.1|0|
YP_803171.1|0|
YP_803172.1|0|
YP_803173.1|0|
YP_803174.1|0|
YP_803175.1|0|
YP_803176.1|0|
YP_803177.1|0|
YP_803178.1|0|
YP_803179.1|0|
YP_803180.1|0|
YP_803181.1|1|
YP_803182.1|0|
YP_803183.1|0|
YP_803184.1|0|
YP_803185.1|0|
YP_803186.1|0|
YP_803187.1|0|
YP_803188.1|0|
YP_803189.1|0|
YP_803190.1|0|
YP_803191.1|0|
YP_803192.1|0|
YP_803193.1|0|
YP_803194.1|0|
YP_803195.1|0|
YP_803196.1|0|
YP_803197.1|0|
YP_803198.1|9|
YP_803199.1|0|
YP_803200.1|0|
YP_803201.1|0|
YP_803202.1|0|
YP_803203.1|0|
YP_803204.1|0|
YP_803205.1|0|
YP_803206.1|0|
YP_803207.1|0|
YP_803208.1|0|
YP_803209.1|0|
YP_803210.1|0|
YP_803211.1|0|
YP_803212.1|0|
*
NC_009333|Human gammaherpesvirus 8|
YP_001129350.1|0|
YP_001129351.1|0|
YP_001129352.1|0|
YP_001129353.1|0|
YP_001129354.1|0|
YP_001129355.1|1|
YP_001129356.1|0|
YP_001129357.1|0|
YP_001129358.1|0|
YP_001129359.1|3|
YP_001129360.1|0|
YP_001129361.1|6|
YP_001129362.1|0|
YP_001129363.1|0|
YP_001129364.1|0|
YP_001129365.1|0|
YP_001129366.1|0|
YP_001129367.1|0|
YP_001129368.1|0|
YP_001129369.1|0|
YP_001129370.1|0|
YP_001129371.1|0|
YP_001129372.1|0|
YP_001129373.1|0|
YP_001129374.1|0|
YP_001129375.1|0|
YP_001129376.1|0|
YP_001129377.1|0|
YP_001129378.1|0|
YP_001129379.1|0|
YP_001129380.1|0|
YP_001129381.1|0|
YP_001129382.1|0|
YP_001129383.1|0|
YP_001129384.1|0|
YP_001129385.1|0|
YP_001129386.1|0|
YP_001129387.1|0|
YP_001129388.1|0|
YP_001129389.1|0|
YP_001129390.1|0|
YP_001129391.1|0|
YP_001129392.1|0|
YP_001129393.1|0|
YP_001129394.1|0|
YP_001129395.1|0|
YP_001129396.1|0|
YP_001129397.1|0|
YP_001129398.1|3|
YP_001129399.1|0|
YP_001129400.1|0|
YP_001129401.1|0|
YP_001129402.1|0|
YP_001129403.1|0|
YP_001129404.1|0|
YP_001129405.1|0|
YP_001129406.1|0|
YP_001129407.1|0|
YP_001129408.1|0|
YP_001129409.1|0|
YP_001129410.1|0|
YP_001129411.1|0|
YP_001129412.1|0|
YP_001129413.1|0|
YP_001129414.1|0|
YP_001129415.1|0|
YP_001129416.1|0|
YP_001129417.1|0|
YP_001129418.1|0|
YP_001129419.1|0|
YP_001129420.1|0|
YP_001129421.1|0|
YP_001129422.1|0|
YP_001129423.1|0|
YP_001129424.1|0|
YP_001129425.1|0|
YP_001129426.1|0|
YP_001129427.1|0|
YP_001129428.1|0|
YP_001129429.1|0|
YP_001129430.1|0|
YP_001129431.1|0|
YP_001129432.1|0|
YP_001129433.1|0|
YP_001129434.1|0|
YP_001129435.1|0|
*
NC_023735|Rhodococcus phage ReqiPepy6|
YP_009017615.1|0|
YP_009017616.1|0|
YP_009017617.1|0|
YP_009017618.1|0|
YP_009017619.1|0|
YP_009017620.1|0|
YP_009017621.1|0|
YP_009017622.1|0|
YP_009017623.1|0|
YP_009017624.1|0|
YP_009017625.1|0|
YP_009017626.1|0|
YP_009017627.1|0|
YP_009017628.1|0|
YP_009017629.1|0|
YP_009017630.1|0|
YP_009017631.1|0|
YP_009017632.1|0|
YP_009017633.1|0|
YP_009017634.1|0|
YP_009017635.1|0|
YP_009017636.1|0|
YP_009017637.1|0|
YP_009017638.1|0|
YP_009017639.1|1|
YP_009017640.1|0|
YP_009017641.1|0|
YP_009017642.1|0|
YP_009017643.1|0|
YP_009017644.1|0|
YP_009017645.1|0|
YP_009017646.1|0|
YP_009017647.1|0|
YP_009017648.1|0|
YP_009017649.1|0|
YP_009017650.1|0|
YP_009017651.1|0|
YP_009017652.1|0|
YP_009017653.1|0|
YP_009017654.1|0|
YP_009017655.1|0|
YP_009017656.1|0|
YP_009017657.1|0|
YP_009017658.1|0|
YP_009017659.1|0|
YP_009017660.1|0|
YP_009017661.1|0|
YP_009017662.1|0|
YP_009017663.1|0|
YP_009017664.1|0|
YP_009017665.1|0|
YP_009017666.1|0|
YP_009017667.1|0|
YP_009017668.1|0|
YP_009017669.1|0|
YP_009017670.1|0|
YP_009017671.1|0|
YP_009017672.1|0|
YP_009017673.1|0|
YP_009017674.1|0|
YP_009017675.1|0|
YP_009017676.1|0|
YP_009017677.1|0|
YP_009017678.1|0|
YP_009017679.1|0|
YP_009017680.1|0|
YP_009017681.1|0|
YP_009017682.1|0|
YP_009017683.1|0|
YP_009017684.1|0|
YP_009017685.1|0|
YP_009017686.1|0|
YP_009017687.1|0|
YP_009017688.1|0|
YP_009017689.1|0|
YP_009017690.1|0|
YP_009017691.1|0|
YP_009017692.1|0|
YP_009017693.1|0|
YP_009017694.1|0|
YP_009017695.1|0|
YP_009017696.1|0|
YP_009017697.1|0|
YP_009017698.1|0|
YP_009017699.1|0|
YP_009017700.1|0|
YP_009017701.1|0|
YP_009017702.1|0|
YP_009017703.1|0|
YP_009017704.1|0|
YP_009017705.1|0|
YP_009017706.1|0|
YP_009017707.1|0|
YP_009017708.1|0|
YP_009017709.1|0|
YP_009017710.1|0|
YP_009017711.1|0|
YP_009017712.1|0|
YP_009017713.1|0|
YP_009017714.1|0|
YP_009017715.1|0|
YP_009017716.1|0|
YP_009017717.1|0|
YP_009017718.1|0|
YP_009017719.1|0|
YP_009017720.1|0|
YP_009017721.1|0|
*
NC_022335|Propionibacterium phage PHL067M10|
YP_008531591.1|0|
YP_008531592.1|0|
YP_008531593.1|0|
YP_008531594.1|0|
YP_008531595.1|0|
YP_008531596.1|0|
YP_008531597.1|0|
YP_008531598.1|0|
YP_008531599.1|0|
YP_008531600.1|0|
YP_008531601.1|0|
YP_008531602.1|0|
YP_008531603.1|0|
YP_008531604.1|0|
YP_008531605.1|0|
YP_008531606.1|0|
YP_008531607.1|0|
YP_008531608.1|0|
YP_008531609.1|0|
YP_008531610.1|0|
YP_008531611.1|0|
YP_008531612.1|0|
YP_008531613.1|0|
YP_008531614.1|0|
YP_008531615.1|0|
YP_008531616.1|0|
YP_008531617.1|0|
YP_008531618.1|0|
YP_008531619.1|0|
YP_008531620.1|0|
YP_008531621.1|0|
YP_008531622.1|0|
YP_008531623.1|0|
YP_008531624.1|0|
YP_008531625.1|0|
YP_008531626.1|0|
YP_008531627.1|1|
YP_008531628.1|0|
YP_008531629.1|0|
YP_008531630.1|0|
YP_008531631.1|0|
YP_008531632.1|0|
YP_008531633.1|0|
YP_008531634.1|0|
YP_008531635.1|0|
*
NC_015584|Mycobacterium phage Faith1|
YP_004538945.1|0|
YP_004538946.1|0|
YP_004538947.1|0|
YP_004538948.1|0|
YP_004538949.1|0|
YP_004538950.1|0|
YP_004538951.1|0|
YP_004538952.1|0|
YP_004538953.1|0|
YP_004538954.1|0|
YP_004538955.1|0|
YP_004538956.1|0|
YP_004538957.1|0|
YP_004538958.1|0|
YP_004538959.1|0|
YP_004538960.1|0|
YP_004538961.1|0|
YP_004538962.1|0|
YP_004538963.1|0|
YP_004538964.1|0|
YP_004538965.1|0|
YP_004538966.1|0|
YP_004538967.1|0|
YP_004538968.1|0|
YP_004538969.1|0|
YP_004538970.1|0|
YP_004538971.1|0|
YP_004538972.1|0|
YP_004538973.1|0|
YP_004538974.1|0|
YP_004538975.1|0|
YP_004538976.1|0|
YP_004538977.1|0|
YP_004538978.1|0|
YP_004538979.1|0|
YP_004538980.1|0|
YP_004538981.1|0|
YP_004538982.1|0|
YP_004538983.1|0|
YP_004538984.1|0|
YP_004538985.1|0|
YP_004538986.1|0|
YP_004538987.1|0|
YP_004538988.1|0|
YP_004538989.1|0|
YP_004538990.1|0|
YP_004538991.1|0|
YP_004538992.1|0|
YP_004538993.1|0|
YP_004538994.1|0|
YP_004538995.1|0|
YP_004538996.1|0|
YP_004538997.1|0|
YP_004538998.1|0|
YP_004538999.1|0|
YP_004539000.1|0|
YP_004539001.1|0|
YP_004539002.1|0|
YP_004539003.1|0|
YP_004539004.1|0|
YP_004539005.1|0|
YP_004539006.1|0|
YP_004539007.1|0|
YP_004539008.1|0|
YP_004539009.1|0|
YP_004539010.1|0|
YP_004539011.1|0|
YP_004539012.1|0|
YP_004539013.1|0|
YP_004539014.1|2|
YP_004539015.1|0|
YP_004539016.1|0|
YP_004539017.1|0|
YP_004539018.1|0|
YP_004539019.1|0|
YP_004539020.1|0|
YP_004539021.1|0|
YP_004539022.1|0|
YP_004539023.1|0|
YP_004539024.1|0|
YP_004539025.1|0|
YP_004539026.1|0|
YP_004539027.1|0|
YP_004539028.1|0|
YP_004539029.1|0|
YP_004539030.1|0|
YP_004539031.1|0|
YP_004539032.1|0|
YP_004539033.1|0|
YP_004539034.1|0|
YP_004539035.1|0|
YP_004539036.1|0|
YP_004539037.1|0|
YP_004539038.1|0|
YP_004539039.1|0|
YP_004539040.1|0|
YP_004539041.1|0|
YP_004539042.1|0|
YP_004539043.1|0|
YP_004539044.1|0|
YP_004539045.1|0|
YP_004539046.1|0|
YP_004539047.1|0|
YP_004539048.1|0|
YP_004539049.1|0|
YP_004539050.1|0|
YP_004539051.1|0|
YP_004539052.1|0|
YP_004539053.1|0|
YP_004539054.1|0|
YP_004539055.1|0|
YP_004539056.1|0|
YP_004539057.1|0|
YP_004539058.1|0|
YP_004539059.1|0|
YP_004539060.1|0|
YP_004539061.1|0|
YP_004539062.1|0|
YP_004539063.1|0|
YP_004539064.1|0|
YP_004539065.1|0|
YP_004539066.1|0|
YP_004539067.1|0|
YP_004539068.1|0|
YP_004539069.1|0|
YP_004539070.1|0|
YP_004539071.1|0|
YP_004539072.1|0|
YP_004539073.1|0|
*
NC_007902|Sodalis phage phiSG1|
YP_516179.1|0|
YP_516180.1|0|
YP_516181.1|0|
YP_516182.1|0|
YP_516183.1|0|
YP_516184.1|1|
YP_516185.1|0|
YP_516186.1|0|
YP_516187.1|0|
YP_516188.1|0|
YP_516189.1|8|
YP_516190.1|0|
YP_516191.1|0|
YP_516192.1|0|
YP_516193.1|0|
YP_516194.1|0|
YP_516195.1|0|
YP_516196.1|0|
YP_516197.1|0|
YP_516198.1|0|
YP_516199.1|0|
YP_516200.1|0|
YP_516201.1|0|
YP_516202.1|0|
YP_516203.1|1|
YP_516204.1|0|
YP_516205.1|0|
YP_516206.1|0|
YP_516207.1|0|
YP_516208.1|0|
YP_516209.1|0|
YP_516210.1|20|
YP_516211.1|0|
YP_516212.1|0|
YP_516213.1|0|
YP_516214.1|0|
YP_516215.1|0|
YP_516216.1|0|
YP_516217.1|2|
YP_516218.1|0|
YP_516219.1|0|
YP_516220.1|0|
YP_516221.1|0|
YP_516222.1|0|
YP_516223.1|0|
YP_516224.1|0|
YP_516225.1|0|
*
NC_016563|Bacillus phage W.Ph.|
YP_004957016.1|0|
YP_004957017.1|0|
YP_004957018.1|0|
YP_004957019.1|0|
YP_004957020.1|0|
YP_004957021.1|0|
YP_004957022.1|0|
YP_004957023.1|0|
YP_004957024.1|0|
YP_004957025.1|0|
YP_004957026.1|0|
YP_004957027.1|0|
YP_004957028.1|0|
YP_004957029.1|0|
YP_004957030.1|0|
YP_004957031.1|0|
YP_004957032.1|0|
YP_004957033.1|0|
YP_004957034.1|0|
YP_004957035.1|0|
YP_004957036.1|0|
YP_004957037.1|0|
YP_004957038.1|0|
YP_004957039.1|0|
YP_004957040.1|0|
YP_004957041.1|0|
YP_004957042.1|0|
YP_004957043.1|0|
YP_004957044.1|0|
YP_004957045.1|0|
YP_004957046.1|0|
YP_004957047.1|0|
YP_004957048.1|0|
YP_004957049.1|0|
YP_004957050.1|0|
YP_004957051.1|0|
YP_004957052.1|0|
YP_004957053.1|0|
YP_004957054.1|0|
YP_004957055.1|0|
YP_004957056.1|0|
YP_004957057.1|0|
YP_004957058.1|0|
YP_004957059.1|0|
YP_004957060.1|0|
YP_004957061.1|0|
YP_004957062.1|0|
YP_004957063.1|0|
YP_004957064.1|0|
YP_004957065.1|0|
YP_004957066.1|0|
YP_004957067.1|0|
YP_004957068.1|0|
YP_004957069.1|0|
YP_004957070.1|0|
YP_004957071.1|0|
YP_004957072.1|0|
YP_004957073.1|0|
YP_004957074.1|0|
YP_004957075.1|0|
YP_004957076.1|0|
YP_004957077.1|0|
YP_004957078.1|0|
YP_004957079.1|0|
YP_004957080.1|0|
YP_004957081.1|0|
YP_004957082.1|0|
YP_004957083.1|0|
YP_004957084.1|0|
YP_004957085.1|0|
YP_004957086.1|0|
YP_004957087.1|0|
YP_004957088.1|0|
YP_004957089.1|0|
YP_004957090.1|0|
YP_004957091.1|0|
YP_004957092.1|0|
YP_004957093.1|0|
YP_004957094.1|0|
YP_004957095.1|0|
YP_004957096.1|0|
YP_004957097.1|0|
YP_004957098.1|0|
YP_007366630.1|0|
YP_004957099.1|0|
YP_004957100.1|0|
YP_004957101.1|0|
YP_004957102.1|0|
YP_004957103.1|0|
YP_004957104.1|0|
YP_004957105.1|0|
YP_004957106.1|0|
YP_004957107.1|0|
YP_004957108.1|0|
YP_004957109.1|0|
YP_004957110.1|0|
YP_004957111.1|0|
YP_004957112.1|0|
YP_004957113.1|0|
YP_004957114.1|0|
YP_004957115.1|0|
YP_004957116.1|0|
YP_007366631.1|0|
YP_004957117.2|0|
YP_004957118.1|0|
YP_004957119.1|0|
YP_004957120.1|0|
YP_004957121.1|0|
YP_004957122.1|0|
YP_004957123.1|0|
YP_004957124.1|0|
YP_004957125.1|0|
YP_004957126.1|0|
YP_004957127.1|0|
YP_004957128.1|0|
YP_004957129.1|0|
YP_004957130.1|0|
YP_004957131.1|0|
YP_004957132.1|0|
YP_004957133.1|0|
YP_004957134.1|0|
YP_004957135.1|0|
YP_004957136.1|0|
YP_007366632.1|0|
YP_004957137.1|0|
YP_004957138.1|0|
YP_004957139.1|0|
YP_007366633.1|0|
YP_004957140.1|0|
YP_004957141.1|0|
YP_004957142.1|0|
YP_004957143.1|0|
YP_004957144.1|0|
YP_004957145.1|0|
YP_004957146.1|0|
YP_004957147.1|0|
YP_004957148.1|0|
YP_004957149.1|0|
YP_004957150.1|0|
YP_004957151.1|0|
YP_004957152.1|0|
YP_004957153.1|0|
YP_004957154.1|0|
YP_004957155.1|0|
YP_004957156.1|0|
YP_004957157.1|0|
YP_004957158.1|0|
YP_004957159.1|0|
YP_004957160.1|0|
YP_004957161.1|0|
YP_004957162.1|0|
YP_004957163.1|0|
YP_004957164.1|0|
YP_007366634.1|0|
YP_004957165.1|0|
YP_004957166.1|0|
YP_004957167.1|0|
YP_004957168.1|0|
YP_004957169.1|0|
YP_004957170.1|0|
YP_004957171.1|0|
YP_004957172.1|0|
YP_004957173.1|0|
YP_004957174.1|0|
YP_004957175.1|0|
YP_004957176.1|0|
YP_004957177.1|0|
YP_004957178.1|0|
YP_004957179.1|0|
YP_004957180.1|0|
YP_004957181.1|0|
YP_004957182.1|0|
YP_004957183.1|0|
YP_004957184.1|0|
YP_004957185.2|0|
YP_004957186.1|0|
YP_007366635.1|0|
YP_004957187.1|0|
YP_007366636.1|0|
YP_004957188.2|0|
YP_004957189.1|0|
YP_004957190.1|0|
YP_004957191.1|0|
YP_004957192.1|0|
YP_004957193.1|0|
YP_004957194.1|0|
YP_004957195.1|0|
YP_004957196.1|0|
YP_007366637.1|0|
YP_004957197.1|0|
YP_004957198.1|0|
YP_004957199.1|0|
YP_004957200.1|0|
YP_004957201.1|0|
YP_004957202.1|0|
YP_004957203.1|0|
YP_004957204.1|0|
YP_004957205.1|0|
YP_004957206.1|0|
YP_004957207.1|0|
YP_004957208.1|0|
YP_004957209.1|0|
YP_004957210.1|0|
YP_004957211.1|0|
YP_004957212.1|0|
YP_004957213.1|0|
YP_004957214.1|0|
YP_004957215.1|0|
YP_004957216.1|0|
YP_004957217.1|0|
YP_004957218.1|0|
YP_004957219.1|0|
YP_004957220.1|0|
YP_004957221.1|0|
YP_004957222.1|0|
YP_004957223.1|0|
YP_004957224.1|0|
YP_004957225.1|0|
YP_004957226.1|0|
YP_004957227.1|0|
YP_004957228.1|0|
YP_004957229.1|0|
YP_004957230.1|0|
YP_007366638.1|0|
YP_007366639.1|0|
YP_007366640.1|0|
YP_004957231.1|0|
YP_007366641.1|0|
YP_004957232.1|0|
YP_004957233.1|0|
YP_004957234.1|0|
YP_004957235.1|0|
YP_004957236.1|0|
YP_004957237.1|0|
YP_004957238.1|0|
YP_004957239.1|0|
YP_004957240.1|0|
YP_004957241.1|0|
YP_004957242.1|0|
YP_004957243.1|0|
YP_004957244.1|0|
YP_004957245.1|0|
YP_004957246.1|0|
YP_004957247.1|0|
YP_004957248.1|0|
YP_004957249.1|0|
YP_004957250.1|0|
YP_004957251.1|0|
YP_004957252.1|0|
YP_004957253.1|0|
YP_004957254.1|0|
YP_004957255.1|0|
YP_004957256.1|0|
YP_004957257.1|0|
YP_004957258.1|0|
YP_004957259.1|2|
YP_004957260.1|0|
YP_004957261.1|0|
YP_004957262.1|0|
YP_007366642.1|0|
YP_004957263.1|0|
YP_004957264.1|1|
YP_007366643.1|0|
YP_004957265.1|0|
YP_007366644.1|0|
YP_004957266.1|0|
YP_004957267.1|0|
YP_004957268.1|0|
YP_004957269.1|0|
YP_004957270.1|0|
YP_007366645.1|0|
YP_004957271.1|1|
YP_004957272.1|0|
YP_004957273.1|0|
*
NC_024137|Bacillus phage Bcp1|
YP_009031282.1|0|
YP_009031283.1|0|
YP_009031284.1|0|
YP_009031285.1|0|
YP_009031286.1|0|
YP_009031287.1|0|
YP_009031288.1|0|
YP_009031289.1|0|
YP_009031290.1|0|
YP_009031291.1|0|
YP_009031292.1|0|
YP_009031293.1|0|
YP_009031294.1|0|
YP_009031295.1|0|
YP_009031296.1|0|
YP_009031297.1|0|
YP_009031298.1|0|
YP_009031299.1|0|
YP_009031300.1|0|
YP_009031301.1|0|
YP_009031302.1|0|
YP_009031303.1|0|
YP_009031304.1|0|
YP_009031305.1|0|
YP_009031306.1|0|
YP_009031307.1|0|
YP_009031308.1|0|
YP_009031309.1|0|
YP_009031310.1|3|
YP_009031311.1|0|
YP_009031312.1|0|
YP_009031313.1|0|
YP_009031314.1|0|
YP_009031315.1|0|
YP_009031316.1|0|
YP_009031317.1|0|
YP_009031318.1|0|
YP_009031319.1|0|
YP_009031320.1|0|
YP_009031321.1|0|
YP_009031322.1|0|
YP_009031323.1|8|
YP_009031324.1|0|
YP_009031325.1|0|
YP_009031326.1|5|
YP_009031327.1|0|
YP_009031328.1|0|
YP_009031329.1|0|
YP_009031330.1|7|
YP_009031331.1|0|
YP_009031332.1|0|
YP_009031333.1|0|
YP_009031334.1|0|
YP_009031335.1|0|
YP_009031336.1|0|
YP_009031337.1|0|
YP_009031338.1|0|
YP_009031339.1|0|
YP_009031340.1|0|
YP_009031341.1|0|
YP_009031342.1|0|
YP_009031343.1|0|
YP_009031344.1|0|
YP_009031345.1|0|
YP_009031346.1|0|
YP_009031347.1|0|
YP_009031348.1|0|
YP_009031349.1|0|
YP_009031350.1|0|
YP_009031351.1|0|
YP_009031352.1|0|
YP_009031353.1|0|
YP_009031354.1|0|
YP_009031355.1|0|
YP_009031356.1|0|
YP_009031357.1|0|
YP_009031358.1|0|
YP_009031359.1|0|
YP_009031360.1|0|
YP_009031361.1|0|
YP_009031362.1|0|
YP_009031363.1|0|
YP_009031364.1|0|
YP_009031365.1|0|
YP_009031366.1|0|
YP_009031367.1|0|
YP_009031368.1|0|
YP_009031369.1|0|
YP_009031370.1|0|
YP_009031371.1|0|
YP_009031372.1|0|
YP_009031373.1|0|
YP_009031374.1|0|
YP_009031375.1|0|
YP_009031376.1|0|
YP_009031377.1|0|
YP_009031378.1|0|
YP_009031379.1|0|
YP_009031380.1|0|
YP_009031381.1|0|
YP_009031382.1|0|
YP_009031383.1|0|
YP_009031384.1|0|
YP_009031385.1|0|
YP_009031386.1|0|
YP_009031387.1|0|
YP_009031388.1|0|
YP_009031389.1|0|
YP_009031390.1|0|
YP_009031391.1|0|
YP_009031392.1|0|
YP_009031393.1|0|
YP_009031394.1|0|
YP_009031395.1|0|
YP_009031396.1|0|
YP_009031397.1|0|
YP_009031398.1|0|
YP_009031399.1|0|
YP_009031400.1|0|
YP_009031401.1|0|
YP_009031402.1|0|
YP_009031403.1|0|
YP_009031404.1|0|
YP_009031405.1|0|
YP_009031406.1|0|
YP_009031407.1|0|
YP_009031408.1|1|
YP_009031409.1|0|
YP_009031410.1|0|
YP_009031411.1|0|
YP_009031412.1|0|
YP_009031413.1|0|
YP_009031414.1|0|
YP_009031415.1|0|
YP_009031416.1|0|
YP_009031417.1|0|
YP_009031418.1|0|
YP_009031419.1|0|
YP_009031420.1|0|
YP_009031421.1|1|
YP_009031422.1|0|
YP_009031423.1|0|
YP_009031424.1|0|
YP_009031425.1|0|
YP_009031426.1|0|
YP_009031427.1|0|
YP_009031428.1|0|
YP_009031429.1|0|
YP_009031430.1|0|
YP_009031431.1|0|
YP_009031432.1|0|
YP_009031433.1|0|
YP_009031434.1|0|
YP_009031435.1|0|
YP_009031436.1|0|
YP_009031437.1|0|
YP_009031438.1|0|
YP_009031439.1|0|
YP_009031440.1|0|
YP_009031441.1|0|
YP_009031442.1|0|
YP_009031443.1|0|
YP_009031444.1|0|
YP_009031445.1|0|
YP_009031446.1|0|
YP_009031447.1|0|
YP_009031448.1|0|
YP_009031449.1|0|
YP_009031450.1|0|
YP_009031451.1|0|
YP_009031452.1|0|
YP_009031453.1|0|
YP_009031454.1|0|
YP_009031455.1|0|
YP_009031456.1|0|
YP_009031457.1|0|
YP_009031458.1|0|
YP_009031459.1|0|
YP_009031460.1|0|
YP_009031461.1|0|
YP_009031462.1|0|
YP_009031463.1|0|
YP_009031464.1|0|
YP_009031465.1|0|
YP_009031466.1|0|
YP_009031467.1|0|
YP_009031468.1|0|
YP_009031469.1|0|
YP_009031470.1|0|
YP_009031471.1|0|
YP_009031472.1|0|
YP_009031473.1|0|
YP_009031474.1|0|
YP_009031475.1|0|
YP_009031476.1|0|
YP_009031477.1|0|
YP_009031478.1|0|
YP_009031479.1|0|
YP_009031480.1|0|
YP_009031481.1|0|
YP_009031482.1|0|
YP_009031483.1|0|
YP_009031484.1|0|
YP_009031485.1|0|
YP_009031486.1|0|
YP_009031487.1|0|
YP_009031488.1|0|
YP_009031489.1|0|
YP_009031490.1|0|
YP_009031491.1|0|
YP_009031492.1|14|
YP_009031493.1|0|
YP_009031494.1|0|
YP_009031495.1|0|
YP_009031496.1|0|
YP_009031497.1|0|
YP_009031498.1|0|
YP_009031499.1|0|
YP_009031500.1|0|
YP_009031501.1|0|
YP_009031502.1|1|
YP_009031503.1|0|
YP_009031504.1|0|
YP_009031505.1|0|
YP_009031506.1|0|
YP_009031507.1|0|
YP_009031508.1|0|
YP_009031509.1|0|
YP_009031510.1|0|
*
NC_022981|Mycobacterium phage HufflyPuff|
YP_008858730.1|0|
YP_008858731.1|0|
YP_008858732.1|0|
YP_008858733.1|0|
YP_008858734.1|0|
YP_008858735.1|0|
YP_008858736.1|1|
YP_008858737.1|0|
YP_008858738.1|0|
YP_008858739.1|0|
YP_008858740.1|0|
YP_008858741.1|0|
YP_008858742.1|0|
YP_008858743.1|0|
YP_008858744.1|0|
YP_008858745.1|0|
YP_008858746.1|0|
YP_008858747.1|0|
YP_008858748.1|0|
YP_008858749.1|0|
YP_008858750.1|0|
YP_008858751.1|0|
YP_008858752.1|0|
YP_008858753.1|0|
YP_008858754.1|0|
YP_008858755.1|1|
YP_008858756.1|0|
YP_008858757.1|0|
YP_008858758.1|0|
YP_008858759.1|0|
YP_008858760.1|0|
YP_008858761.1|0|
YP_008858762.1|0|
YP_008858763.1|0|
YP_008858764.1|0|
YP_008858765.1|0|
YP_008858766.1|0|
YP_008858767.1|0|
YP_008858768.1|0|
YP_008858769.1|0|
YP_008858770.1|0|
YP_008858771.1|0|
YP_008858772.1|0|
YP_008858773.1|0|
YP_008858774.1|0|
YP_008858775.1|0|
YP_008858776.1|0|
YP_008858777.1|0|
YP_008858778.1|0|
YP_008858779.1|0|
YP_008858780.1|0|
YP_008858781.1|0|
YP_008858782.1|0|
YP_008858783.1|0|
YP_008858784.1|0|
YP_008858785.1|0|
YP_008858786.1|0|
YP_008858787.1|0|
YP_008858788.1|0|
YP_008858789.1|0|
YP_008858790.1|0|
YP_008858791.1|0|
YP_008858792.1|0|
YP_008858793.1|0|
YP_008858794.1|0|
YP_008858795.1|0|
YP_008858796.1|0|
YP_008858797.1|0|
YP_008858798.1|0|
YP_008858799.1|0|
YP_008858800.1|0|
YP_008858801.1|0|
YP_008858802.1|0|
YP_008858803.1|0|
YP_008858804.1|0|
YP_008858805.1|0|
YP_008858806.1|0|
YP_008858807.1|0|
YP_008858808.1|0|
YP_008858809.1|0|
YP_008858810.1|0|
YP_008858811.1|0|
YP_008858812.1|0|
YP_008858813.1|1|
YP_008858814.1|0|
YP_008858815.1|0|
YP_008858816.1|0|
YP_008858817.1|0|
YP_008858818.1|0|
YP_008858819.1|0|
YP_008858820.1|0|
YP_008858821.1|0|
YP_008858822.1|0|
YP_008858823.1|0|
YP_008858824.1|0|
YP_008858825.1|0|
YP_008858826.1|0|
YP_008858827.1|0|
YP_008858828.1|0|
YP_008858829.1|0|
YP_008858830.1|1|
YP_008858831.1|1|
YP_008858832.1|6|
YP_008858833.1|0|
YP_008858834.1|0|
YP_008858835.1|0|
YP_008858836.1|0|
YP_008858837.1|0|
YP_008858838.1|0|
YP_008858839.1|0|
YP_008858840.1|0|
YP_008858841.1|0|
YP_008858842.1|1|
YP_008858843.1|0|
YP_008858844.1|15|
YP_008858845.1|0|
YP_008858846.1|0|
YP_008858847.1|0|
